,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:06:00,-13.466666666666667,1.9555555555555555,-4.733333333333333,-1.6,12.644444444444444,-12.177777777777777,1.8666666666666667,-14.511111111111111,-27.88888888888889,-1.2444444444444445,3.6,-8.533333333333333
2020-09-23 18:07:00,-13.466666666666667,2.1333333333333333,-4.822222222222222,-1.5555555555555556,12.777777777777779,-12.333333333333334,1.7333333333333334,-14.511111111111111,-28.133333333333333,-1.2222222222222223,3.6,-8.6
2020-09-23 18:08:00,-13.422222222222222,2.2888888888888888,-4.933333333333334,-1.488888888888889,12.911111111111111,-12.488888888888889,1.5555555555555556,-14.533333333333333,-28.355555555555554,-1.2444444444444445,3.5555555555555554,-8.622222222222222
2020-09-23 18:09:00,-13.377777777777778,2.422222222222222,-5.088888888888889,-1.4,13.0,-12.622222222222222,1.4,-14.555555555555555,-28.6,-1.2444444444444445,3.511111111111111,-8.6
2020-09-23 18:10:00,-13.333333333333334,2.5555555555555554,-5.288888888888889,-1.288888888888889,13.088888888888889,-12.777777777777779,1.288888888888889,-14.577777777777778,-28.822222222222223,-1.2222222222222223,3.511111111111111,-8.6
2020-09-23 18:11:00,-13.311111111111112,2.6444444444444444,-5.488888888888889,-1.2,13.2,-12.933333333333334,1.2,-14.577777777777778,-29.022222222222222,-1.2444444444444445,3.511111111111111,-8.555555555555555
2020-09-23 18:12:00,-13.28888888888889,2.7777777777777777,-5.666666666666667,-1.0666666666666667,13.311111111111112,-13.088888888888889,1.1555555555555554,-14.555555555555555,-29.266666666666666,-1.2666666666666666,3.511111111111111,-8.511111111111111
2020-09-23 18:13:00,-13.266666666666667,2.911111111111111,-5.822222222222222,-0.9333333333333333,13.422222222222222,-13.28888888888889,1.0888888888888888,-14.511111111111111,-29.511111111111113,-1.288888888888889,3.533333333333333,-8.488888888888889
2020-09-23 18:14:00,-13.266666666666667,3.088888888888889,-5.933333333333334,-0.8444444444444444,13.511111111111111,-13.488888888888889,1.0,-14.466666666666667,-29.77777777777778,-1.3555555555555556,3.533333333333333,-8.466666666666667
2020-09-23 18:15:00,-13.244444444444444,3.311111111111111,-6.066666666666666,-0.7777777777777778,13.6,-13.71111111111111,0.8888888888888888,-14.422222222222222,-30.022222222222222,-1.4222222222222223,3.533333333333333,-8.4
2020-09-23 18:16:00,-13.177777777777777,3.511111111111111,-6.2444444444444445,-0.7333333333333333,13.688888888888888,-13.955555555555556,0.8,-14.4,-30.266666666666666,-1.511111111111111,3.577777777777778,-8.28888888888889
2020-09-23 18:17:00,-13.088888888888889,3.7333333333333334,-6.4222222222222225,-0.7333333333333333,13.755555555555556,-14.2,0.7555555555555555,-14.377777777777778,-30.511111111111113,-1.6,3.6444444444444444,-8.155555555555555
2020-09-23 18:18:00,-13.022222222222222,3.9555555555555557,-6.5777777777777775,-0.7555555555555555,13.822222222222223,-14.444444444444445,0.7111111111111111,-14.4,-30.733333333333334,-1.711111111111111,3.6666666666666665,-8.022222222222222
2020-09-23 18:19:00,-12.955555555555556,4.133333333333334,-6.711111111111111,-0.7777777777777778,13.88888888888889,-14.666666666666666,0.7111111111111111,-14.444444444444445,-30.955555555555556,-1.8222222222222222,3.7111111111111112,-7.888888888888889
2020-09-23 18:20:00,-12.933333333333334,4.311111111111111,-6.866666666666666,-0.7777777777777778,13.977777777777778,-14.866666666666667,0.7333333333333333,-14.533333333333333,-31.2,-1.9555555555555555,3.7555555555555555,-7.777777777777778
2020-09-23 18:21:00,-12.955555555555556,4.488888888888889,-7.044444444444444,-0.7555555555555555,14.088888888888889,-15.088888888888889,0.7777777777777778,-14.622222222222222,-31.466666666666665,-2.1333333333333333,3.8,-7.666666666666667
2020-09-23 18:22:00,-12.977777777777778,4.711111111111111,-7.2,-0.6888888888888889,14.2,-15.28888888888889,0.8222222222222222,-14.71111111111111,-31.733333333333334,-2.3333333333333335,3.8,-7.5777777777777775
2020-09-23 18:23:00,-13.044444444444444,4.933333333333334,-7.355555555555555,-0.6444444444444445,14.28888888888889,-15.444444444444445,0.8666666666666667,-14.8,-31.955555555555556,-2.511111111111111,3.8222222222222224,-7.511111111111111
2020-09-23 18:24:00,-13.155555555555555,5.111111111111111,-7.488888888888889,-0.6,14.355555555555556,-15.6,0.8888888888888888,-14.933333333333334,-32.17777777777778,-2.688888888888889,3.8222222222222224,-7.466666666666667
2020-09-23 18:25:00,-13.266666666666667,5.2444444444444445,-7.644444444444445,-0.5555555555555556,14.422222222222222,-15.755555555555556,0.9111111111111111,-15.044444444444444,-32.422222222222224,-2.8666666666666667,3.8,-7.4222222222222225
2020-09-23 18:26:00,-13.4,5.4,-7.7555555555555555,-0.5333333333333333,14.488888888888889,-15.933333333333334,0.9333333333333333,-15.177777777777777,-32.62222222222222,-3.0444444444444443,3.8,-7.333333333333333
2020-09-23 18:27:00,-13.511111111111111,5.533333333333333,-7.822222222222222,-0.4888888888888889,14.555555555555555,-16.066666666666666,1.0,-15.333333333333334,-32.77777777777778,-3.1777777777777776,3.8,-7.2444444444444445
2020-09-23 18:28:00,-13.622222222222222,5.622222222222222,-7.933333333333334,-0.4222222222222222,14.6,-16.2,1.0888888888888888,-15.511111111111111,-32.888888888888886,-3.311111111111111,3.8222222222222224,-7.177777777777778
2020-09-23 18:29:00,-13.733333333333333,5.688888888888889,-8.022222222222222,-0.35555555555555557,14.622222222222222,-16.288888888888888,1.1777777777777778,-15.71111111111111,-33.022222222222226,-3.4444444444444446,3.8444444444444446,-7.133333333333334
2020-09-23 18:30:00,-13.844444444444445,5.733333333333333,-8.066666666666666,-0.3111111111111111,14.644444444444444,-16.377777777777776,1.2444444444444445,-15.88888888888889,-33.17777777777778,-3.577777777777778,3.888888888888889,-7.088888888888889
2020-09-23 18:31:00,-13.977777777777778,5.733333333333333,-8.088888888888889,-0.26666666666666666,14.688888888888888,-16.42222222222222,1.2666666666666666,-16.066666666666666,-33.355555555555554,-3.7333333333333334,3.911111111111111,-7.0
2020-09-23 18:32:00,-14.11111111111111,5.733333333333333,-8.088888888888889,-0.2222222222222222,14.733333333333333,-16.466666666666665,1.288888888888889,-16.244444444444444,-33.53333333333333,-3.8666666666666667,3.911111111111111,-6.866666666666666
2020-09-23 18:33:00,-14.222222222222221,5.733333333333333,-8.133333333333333,-0.2222222222222222,14.8,-16.488888888888887,1.288888888888889,-16.4,-33.68888888888889,-3.977777777777778,3.911111111111111,-6.733333333333333
2020-09-23 18:34:00,-14.311111111111112,5.711111111111111,-8.155555555555555,-0.2222222222222222,14.844444444444445,-16.511111111111113,1.3111111111111111,-16.57777777777778,-33.84444444444444,-4.133333333333334,3.911111111111111,-6.6
2020-09-23 18:35:00,-14.355555555555556,5.688888888888889,-8.133333333333333,-0.17777777777777778,14.866666666666667,-16.533333333333335,1.3111111111111111,-16.733333333333334,-33.977777777777774,-4.311111111111111,3.911111111111111,-6.444444444444445
2020-09-23 18:36:00,-14.422222222222222,5.666666666666667,-8.155555555555555,-0.1111111111111111,14.88888888888889,-16.533333333333335,1.288888888888889,-16.88888888888889,-34.06666666666667,-4.444444444444445,3.888888888888889,-6.2444444444444445
2020-09-23 18:37:00,-14.488888888888889,5.666666666666667,-8.177777777777777,-0.044444444444444446,14.933333333333334,-16.511111111111113,1.3111111111111111,-17.022222222222222,-34.15555555555556,-4.555555555555555,3.8444444444444446,-6.022222222222222
2020-09-23 18:38:00,-14.577777777777778,5.688888888888889,-8.2,0.0,14.977777777777778,-16.466666666666665,1.3777777777777778,-17.2,-34.24444444444445,-4.666666666666667,3.8,-5.8
2020-09-23 18:39:00,-14.644444444444444,5.711111111111111,-8.266666666666667,0.044444444444444446,15.044444444444444,-16.377777777777776,1.4444444444444444,-17.377777777777776,-34.28888888888889,-4.822222222222222,3.7555555555555555,-5.622222222222222
2020-09-23 18:40:00,-14.688888888888888,5.688888888888889,-8.311111111111112,0.13333333333333333,15.066666666666666,-16.266666666666666,1.5333333333333334,-17.6,-34.28888888888889,-4.933333333333334,3.7111111111111112,-5.444444444444445
2020-09-23 18:41:00,-14.688888888888888,5.666666666666667,-8.333333333333334,0.24444444444444444,15.088888888888889,-16.133333333333333,1.6222222222222222,-17.822222222222223,-34.31111111111111,-5.0,3.688888888888889,-5.266666666666667
2020-09-23 18:42:00,-14.688888888888888,5.622222222222222,-8.4,0.3111111111111111,15.133333333333333,-15.955555555555556,1.7555555555555555,-18.044444444444444,-34.333333333333336,-5.022222222222222,3.688888888888889,-5.066666666666666
2020-09-23 18:43:00,-14.733333333333333,5.5777777777777775,-8.422222222222222,0.37777777777777777,15.177777777777777,-15.8,1.9111111111111112,-18.31111111111111,-34.355555555555554,-5.066666666666666,3.7333333333333334,-4.888888888888889
2020-09-23 18:44:00,-14.822222222222223,5.511111111111111,-8.466666666666667,0.4222222222222222,15.2,-15.6,2.088888888888889,-18.57777777777778,-34.37777777777778,-5.066666666666666,3.7777777777777777,-4.7555555555555555
2020-09-23 18:45:00,-14.911111111111111,5.444444444444445,-8.466666666666667,0.4444444444444444,15.222222222222221,-15.444444444444445,2.2888888888888888,-18.844444444444445,-34.355555555555554,-5.044444444444444,3.8444444444444446,-4.6
2020-09-23 18:46:00,-15.0,5.333333333333333,-8.466666666666667,0.4666666666666667,15.244444444444444,-15.28888888888889,2.4444444444444446,-19.11111111111111,-34.333333333333336,-5.0,3.911111111111111,-4.444444444444445
2020-09-23 18:47:00,-15.066666666666666,5.177777777777778,-8.444444444444445,0.5111111111111111,15.266666666666667,-15.177777777777777,2.6222222222222222,-19.333333333333332,-34.355555555555554,-5.0,3.933333333333333,-4.266666666666667
2020-09-23 18:48:00,-15.11111111111111,5.022222222222222,-8.422222222222222,0.5555555555555556,15.266666666666667,-15.11111111111111,2.7777777777777777,-19.555555555555557,-34.4,-5.022222222222222,3.911111111111111,-4.111111111111111
2020-09-23 18:49:00,-15.155555555555555,4.844444444444444,-8.355555555555556,0.6,15.266666666666667,-15.044444444444444,2.9555555555555557,-19.733333333333334,-34.44444444444444,-5.066666666666666,3.933333333333333,-4.0
2020-09-23 18:50:00,-15.2,4.688888888888889,-8.266666666666667,0.6222222222222222,15.244444444444444,-15.022222222222222,3.1555555555555554,-19.933333333333334,-34.46666666666667,-5.066666666666666,4.0,-3.888888888888889
2020-09-23 18:51:00,-15.222222222222221,4.511111111111111,-8.155555555555555,0.6444444444444445,15.222222222222221,-15.022222222222222,3.3333333333333335,-20.155555555555555,-34.44444444444444,-5.066666666666666,4.088888888888889,-3.7777777777777777
2020-09-23 18:52:00,-15.2,4.333333333333333,-8.0,0.6666666666666666,15.177777777777777,-15.044444444444444,3.488888888888889,-20.355555555555554,-34.44444444444444,-5.066666666666666,4.177777777777778,-3.6222222222222222
2020-09-23 18:53:00,-15.177777777777777,4.155555555555556,-7.822222222222222,0.6666666666666666,15.155555555555555,-15.022222222222222,3.6666666666666665,-20.533333333333335,-34.44444444444444,-5.022222222222222,4.311111111111111,-3.488888888888889
2020-09-23 18:54:00,-15.2,3.977777777777778,-7.622222222222222,0.6666666666666666,15.177777777777777,-15.022222222222222,3.8444444444444446,-20.711111111111112,-34.46666666666667,-5.0,4.444444444444445,-3.3777777777777778
2020-09-23 18:55:00,-15.222222222222221,3.7555555555555555,-7.4222222222222225,0.6444444444444445,15.222222222222221,-15.0,3.977777777777778,-20.88888888888889,-34.48888888888889,-4.955555555555556,4.533333333333333,-3.2666666666666666
2020-09-23 18:56:00,-15.244444444444444,3.5555555555555554,-7.177777777777778,0.6444444444444445,15.266666666666667,-14.933333333333334,4.066666666666666,-21.08888888888889,-34.53333333333333,-4.888888888888889,4.666666666666667,-3.2
2020-09-23 18:57:00,-15.266666666666667,3.3555555555555556,-6.955555555555556,0.6444444444444445,15.333333333333334,-14.822222222222223,4.155555555555556,-21.31111111111111,-34.53333333333333,-4.844444444444444,4.7555555555555555,-3.1555555555555554
2020-09-23 18:58:00,-15.333333333333334,3.1333333333333333,-6.7555555555555555,0.6222222222222222,15.422222222222222,-14.666666666666666,4.266666666666667,-21.555555555555557,-34.55555555555556,-4.777777777777778,4.844444444444444,-3.111111111111111
2020-09-23 18:59:00,-15.355555555555556,2.888888888888889,-6.6,0.6222222222222222,15.511111111111111,-14.488888888888889,4.4,-21.755555555555556,-34.577777777777776,-4.711111111111111,4.933333333333334,-3.066666666666667
2020-09-23 19:00:00,-15.355555555555556,2.6444444444444444,-6.466666666666667,0.6444444444444445,15.622222222222222,-14.311111111111112,4.555555555555555,-21.91111111111111,-34.6,-4.6,5.0,-3.0444444444444443
2020-09-23 19:01:00,-15.4,2.4,-6.333333333333333,0.6444444444444445,15.733333333333333,-14.088888888888889,4.711111111111111,-22.08888888888889,-34.6,-4.488888888888889,5.066666666666666,-3.066666666666667
2020-09-23 19:02:00,-15.466666666666667,2.1333333333333333,-6.2,0.6666666666666666,15.822222222222223,-13.822222222222223,4.866666666666666,-22.22222222222222,-34.62222222222222,-4.355555555555555,5.111111111111111,-3.111111111111111
2020-09-23 19:03:00,-15.488888888888889,1.8888888888888888,-6.044444444444444,0.6888888888888889,15.911111111111111,-13.511111111111111,5.0,-22.333333333333332,-34.68888888888889,-4.222222222222222,5.2,-3.1333333333333333
2020-09-23 19:04:00,-15.533333333333333,1.6444444444444444,-5.911111111111111,0.7111111111111111,15.977777777777778,-13.244444444444444,5.111111111111111,-22.444444444444443,-34.733333333333334,-4.088888888888889,5.2444444444444445,-3.1555555555555554
2020-09-23 19:05:00,-15.577777777777778,1.4,-5.7555555555555555,0.7111111111111111,16.0,-13.0,5.2,-22.555555555555557,-34.733333333333334,-3.9555555555555557,5.288888888888889,-3.1333333333333333
2020-09-23 19:06:00,-15.622222222222222,1.1555555555555554,-5.6,0.6888888888888889,16.022222222222222,-12.755555555555556,5.266666666666667,-22.644444444444446,-34.733333333333334,-3.7777777777777777,5.333333333333333,-3.1555555555555554
2020-09-23 19:07:00,-15.622222222222222,0.9111111111111111,-5.466666666666667,0.6222222222222222,16.0,-12.511111111111111,5.311111111111111,-22.733333333333334,-34.75555555555555,-3.577777777777778,5.4,-3.1555555555555554
2020-09-23 19:08:00,-15.6,0.6222222222222222,-5.355555555555555,0.6,15.977777777777778,-12.266666666666667,5.333333333333333,-22.844444444444445,-34.8,-3.3777777777777778,5.444444444444445,-3.1333333333333333
2020-09-23 19:09:00,-15.533333333333333,0.35555555555555557,-5.2444444444444445,0.5777777777777777,15.955555555555556,-12.066666666666666,5.377777777777778,-22.91111111111111,-34.82222222222222,-3.2,5.511111111111111,-3.111111111111111
2020-09-23 19:10:00,-15.511111111111111,0.13333333333333333,-5.111111111111111,0.5555555555555556,15.911111111111111,-11.88888888888889,5.444444444444445,-23.0,-34.84444444444444,-3.0444444444444443,5.555555555555555,-3.0444444444444443
2020-09-23 19:11:00,-15.466666666666667,-0.1111111111111111,-5.0,0.5777777777777777,15.844444444444445,-11.688888888888888,5.466666666666667,-23.066666666666666,-34.888888888888886,-2.8666666666666667,5.555555555555555,-3.022222222222222
2020-09-23 19:12:00,-15.444444444444445,-0.35555555555555557,-4.911111111111111,0.6,15.777777777777779,-11.511111111111111,5.488888888888889,-23.133333333333333,-34.977777777777774,-2.7111111111111112,5.5777777777777775,-2.977777777777778
2020-09-23 19:13:00,-15.4,-0.5777777777777777,-4.822222222222222,0.6444444444444445,15.71111111111111,-11.377777777777778,5.488888888888889,-23.177777777777777,-35.06666666666667,-2.577777777777778,5.6,-2.933333333333333
2020-09-23 19:14:00,-15.377777777777778,-0.7777777777777778,-4.733333333333333,0.6888888888888889,15.644444444444444,-11.28888888888889,5.488888888888889,-23.2,-35.111111111111114,-2.4444444444444446,5.644444444444445,-2.8666666666666667
2020-09-23 19:15:00,-15.355555555555556,-0.9777777777777777,-4.644444444444445,0.7555555555555555,15.555555555555555,-11.155555555555555,5.511111111111111,-23.22222222222222,-35.17777777777778,-2.2888888888888888,5.711111111111111,-2.8222222222222224
2020-09-23 19:16:00,-15.355555555555556,-1.1555555555555554,-4.6,0.8222222222222222,15.444444444444445,-11.066666666666666,5.533333333333333,-23.266666666666666,-35.24444444444445,-2.111111111111111,5.777777777777778,-2.7777777777777777
2020-09-23 19:17:00,-15.355555555555556,-1.3555555555555556,-4.5777777777777775,0.9111111111111111,15.333333333333334,-10.977777777777778,5.6,-23.355555555555554,-35.31111111111111,-1.9111111111111112,5.844444444444444,-2.7333333333333334
2020-09-23 19:18:00,-15.333333333333334,-1.511111111111111,-4.511111111111111,1.0,15.177777777777777,-10.88888888888889,5.688888888888889,-23.444444444444443,-35.4,-1.7333333333333334,5.888888888888889,-2.6666666666666665
2020-09-23 19:19:00,-15.28888888888889,-1.6888888888888889,-4.4222222222222225,1.1333333333333333,15.022222222222222,-10.777777777777779,5.7555555555555555,-23.511111111111113,-35.48888888888889,-1.5555555555555556,5.933333333333334,-2.6222222222222222
2020-09-23 19:20:00,-15.28888888888889,-1.8444444444444446,-4.333333333333333,1.2666666666666666,14.911111111111111,-10.666666666666666,5.822222222222222,-23.57777777777778,-35.6,-1.3333333333333333,5.977777777777778,-2.577777777777778
2020-09-23 19:21:00,-15.266666666666667,-1.9777777777777779,-4.2,1.4,14.755555555555556,-10.6,5.911111111111111,-23.622222222222224,-35.733333333333334,-1.1333333333333333,6.022222222222222,-2.5555555555555554
2020-09-23 19:22:00,-15.244444444444444,-2.1555555555555554,-4.088888888888889,1.5555555555555556,14.577777777777778,-10.555555555555555,6.0,-23.666666666666668,-35.86666666666667,-0.9555555555555556,6.066666666666666,-2.511111111111111
2020-09-23 19:23:00,-15.2,-2.3333333333333335,-3.977777777777778,1.6888888888888889,14.422222222222222,-10.511111111111111,6.088888888888889,-23.68888888888889,-35.977777777777774,-0.8222222222222222,6.133333333333334,-2.4444444444444446
2020-09-23 19:24:00,-15.133333333333333,-2.488888888888889,-3.8666666666666667,1.8,14.222222222222221,-10.466666666666667,6.177777777777778,-23.711111111111112,-36.111111111111114,-0.6444444444444445,6.2,-2.3333333333333335
2020-09-23 19:25:00,-15.066666666666666,-2.6,-3.8,1.8888888888888888,14.022222222222222,-10.4,6.2444444444444445,-23.733333333333334,-36.28888888888889,-0.4666666666666667,6.2444444444444445,-2.2
2020-09-23 19:26:00,-15.022222222222222,-2.7555555555555555,-3.7333333333333334,1.9777777777777779,13.866666666666667,-10.333333333333334,6.355555555555555,-23.733333333333334,-36.44444444444444,-0.3111111111111111,6.288888888888889,-2.088888888888889
2020-09-23 19:27:00,-14.955555555555556,-2.911111111111111,-3.6222222222222222,2.066666666666667,13.71111111111111,-10.28888888888889,6.444444444444445,-23.755555555555556,-36.6,-0.15555555555555556,6.288888888888889,-2.0
2020-09-23 19:28:00,-14.844444444444445,-3.0444444444444443,-3.511111111111111,2.1777777777777776,13.533333333333333,-10.2,6.511111111111111,-23.755555555555556,-36.75555555555555,0.022222222222222223,6.266666666666667,-1.8888888888888888
2020-09-23 19:29:00,-14.688888888888888,-3.1555555555555554,-3.3777777777777778,2.311111111111111,13.355555555555556,-10.133333333333333,6.555555555555555,-23.733333333333334,-36.91111111111111,0.15555555555555556,6.2444444444444445,-1.7555555555555555
2020-09-23 19:30:00,-14.555555555555555,-3.2222222222222223,-3.2888888888888888,2.466666666666667,13.2,-10.066666666666666,6.555555555555555,-23.68888888888889,-37.08888888888889,0.24444444444444444,6.177777777777778,-1.6222222222222222
2020-09-23 19:31:00,-14.422222222222222,-3.2444444444444445,-3.2222222222222223,2.6222222222222222,13.044444444444444,-10.0,6.555555555555555,-23.644444444444446,-37.24444444444445,0.35555555555555557,6.111111111111111,-1.511111111111111
2020-09-23 19:32:00,-14.28888888888889,-3.2444444444444445,-3.1777777777777776,2.7777777777777777,12.866666666666667,-9.88888888888889,6.533333333333333,-23.644444444444446,-37.355555555555554,0.4666666666666667,6.088888888888889,-1.4
2020-09-23 19:33:00,-14.155555555555555,-3.2444444444444445,-3.1555555555555554,2.888888888888889,12.71111111111111,-9.777777777777779,6.511111111111111,-23.644444444444446,-37.46666666666667,0.5555555555555556,6.066666666666666,-1.288888888888889
2020-09-23 19:34:00,-14.066666666666666,-3.2222222222222223,-3.1555555555555554,2.9555555555555557,12.577777777777778,-9.622222222222222,6.444444444444445,-23.644444444444446,-37.577777777777776,0.6888888888888889,6.022222222222222,-1.1333333333333333
2020-09-23 19:35:00,-13.977777777777778,-3.2222222222222223,-3.1333333333333333,3.0,12.444444444444445,-9.466666666666667,6.4,-23.644444444444446,-37.68888888888889,0.7777777777777778,5.955555555555556,-0.9777777777777777
2020-09-23 19:36:00,-13.933333333333334,-3.2,-3.1555555555555554,3.0444444444444443,12.28888888888889,-9.28888888888889,6.355555555555555,-23.6,-37.8,0.8666666666666667,5.911111111111111,-0.8666666666666667
2020-09-23 19:37:00,-13.911111111111111,-3.1333333333333333,-3.1777777777777776,3.088888888888889,12.133333333333333,-9.088888888888889,6.311111111111111,-23.6,-37.888888888888886,0.9777777777777777,5.866666666666666,-0.8
2020-09-23 19:38:00,-13.911111111111111,-3.066666666666667,-3.1777777777777776,3.1555555555555554,12.0,-8.911111111111111,6.2444444444444445,-23.644444444444446,-38.022222222222226,1.0444444444444445,5.777777777777778,-0.7111111111111111
2020-09-23 19:39:00,-13.911111111111111,-2.977777777777778,-3.1555555555555554,3.1777777777777776,11.822222222222223,-8.71111111111111,6.2,-23.733333333333334,-38.13333333333333,1.0888888888888888,5.688888888888889,-0.6
2020-09-23 19:40:00,-13.933333333333334,-2.8666666666666667,-3.1333333333333333,3.1777777777777776,11.666666666666666,-8.488888888888889,6.177777777777778,-23.866666666666667,-38.22222222222222,1.1111111111111112,5.622222222222222,-0.4444444444444444
2020-09-23 19:41:00,-13.955555555555556,-2.7777777777777777,-3.111111111111111,3.1555555555555554,11.488888888888889,-8.266666666666667,6.177777777777778,-23.977777777777778,-38.31111111111111,1.1555555555555554,5.533333333333333,-0.28888888888888886
2020-09-23 19:42:00,-13.955555555555556,-2.688888888888889,-3.066666666666667,3.088888888888889,11.311111111111112,-8.088888888888889,6.177777777777778,-24.044444444444444,-38.422222222222224,1.2222222222222223,5.466666666666667,-0.1111111111111111
2020-09-23 19:43:00,-13.955555555555556,-2.6,-3.0444444444444443,3.022222222222222,11.088888888888889,-7.955555555555556,6.177777777777778,-24.11111111111111,-38.51111111111111,1.2666666666666666,5.377777777777778,0.06666666666666667
2020-09-23 19:44:00,-14.0,-2.533333333333333,-3.022222222222222,2.9555555555555557,10.844444444444445,-7.8,6.155555555555556,-24.2,-38.55555555555556,1.3333333333333333,5.311111111111111,0.28888888888888886
2020-09-23 19:45:00,-14.088888888888889,-2.488888888888889,-2.9555555555555557,2.8666666666666667,10.577777777777778,-7.666666666666667,6.111111111111111,-24.31111111111111,-38.644444444444446,1.4,5.266666666666667,0.5111111111111111
2020-09-23 19:46:00,-14.155555555555555,-2.4444444444444446,-2.8666666666666667,2.8222222222222224,10.311111111111112,-7.533333333333333,6.022222222222222,-24.42222222222222,-38.71111111111111,1.4444444444444444,5.2,0.7333333333333333
2020-09-23 19:47:00,-14.244444444444444,-2.4,-2.7555555555555555,2.8,10.044444444444444,-7.4222222222222225,5.888888888888889,-24.57777777777778,-38.77777777777778,1.4444444444444444,5.177777777777778,0.9555555555555556
2020-09-23 19:48:00,-14.377777777777778,-2.3777777777777778,-2.6444444444444444,2.8222222222222224,9.8,-7.355555555555555,5.777777777777778,-24.711111111111112,-38.82222222222222,1.4666666666666666,5.155555555555556,1.1333333333333333
2020-09-23 19:49:00,-14.511111111111111,-2.3333333333333335,-2.5555555555555554,2.888888888888889,9.533333333333333,-7.2444444444444445,5.688888888888889,-24.822222222222223,-38.86666666666667,1.4444444444444444,5.155555555555556,1.3333333333333333
2020-09-23 19:50:00,-14.6,-2.2444444444444445,-2.466666666666667,2.933333333333333,9.28888888888889,-7.133333333333334,5.6,-24.933333333333334,-38.955555555555556,1.4222222222222223,5.155555555555556,1.511111111111111
2020-09-23 19:51:00,-14.666666666666666,-2.1555555555555554,-2.3555555555555556,2.9555555555555557,9.022222222222222,-7.022222222222222,5.555555555555555,-25.022222222222222,-39.0,1.3555555555555556,5.155555555555556,1.7333333333333334
2020-09-23 19:52:00,-14.733333333333333,-2.066666666666667,-2.2666666666666666,3.022222222222222,8.8,-6.955555555555556,5.555555555555555,-25.155555555555555,-39.044444444444444,1.288888888888889,5.155555555555556,1.9555555555555555
2020-09-23 19:53:00,-14.8,-1.9777777777777779,-2.1555555555555554,3.088888888888889,8.622222222222222,-6.911111111111111,5.555555555555555,-25.266666666666666,-39.111111111111114,1.1777777777777778,5.177777777777778,2.1555555555555554
2020-09-23 19:54:00,-14.88888888888889,-1.9111111111111112,-2.0444444444444443,3.2,8.466666666666667,-6.822222222222222,5.555555555555555,-25.42222222222222,-39.22222222222222,1.0888888888888888,5.2,2.3777777777777778
2020-09-23 19:55:00,-14.955555555555556,-1.8666666666666667,-1.9333333333333333,3.2888888888888888,8.333333333333334,-6.711111111111111,5.511111111111111,-25.6,-39.28888888888889,1.0444444444444445,5.266666666666667,2.5555555555555554
2020-09-23 19:56:00,-15.0,-1.8222222222222222,-1.8222222222222222,3.3333333333333335,8.222222222222221,-6.6,5.511111111111111,-25.8,-39.333333333333336,1.0,5.355555555555555,2.7333333333333334
2020-09-23 19:57:00,-15.022222222222222,-1.7555555555555555,-1.7333333333333334,3.4,8.088888888888889,-6.511111111111111,5.466666666666667,-26.0,-39.355555555555554,0.9777777777777777,5.444444444444445,2.888888888888889
2020-09-23 19:58:00,-15.044444444444444,-1.711111111111111,-1.6,3.422222222222222,7.933333333333334,-6.4222222222222225,5.444444444444445,-26.22222222222222,-39.37777777777778,0.9777777777777777,5.511111111111111,3.066666666666667
2020-09-23 19:59:00,-15.022222222222222,-1.6444444444444444,-1.488888888888889,3.422222222222222,7.8,-6.311111111111111,5.377777777777778,-26.466666666666665,-39.422222222222224,1.0,5.555555555555555,3.2222222222222223
2020-09-23 20:00:00,-15.0,-1.5555555555555556,-1.4222222222222223,3.4,7.666666666666667,-6.2,5.288888888888889,-26.733333333333334,-39.46666666666667,1.0,5.6,3.3555555555555556
2020-09-23 20:01:00,-14.977777777777778,-1.4666666666666666,-1.3333333333333333,3.3777777777777778,7.555555555555555,-6.044444444444444,5.2,-26.977777777777778,-39.48888888888889,1.0222222222222221,5.666666666666667,3.488888888888889
2020-09-23 20:02:00,-14.933333333333334,-1.3333333333333333,-1.2222222222222223,3.3555555555555556,7.4222222222222225,-5.911111111111111,5.088888888888889,-27.177777777777777,-39.51111111111111,1.0444444444444445,5.711111111111111,3.6
2020-09-23 20:03:00,-14.911111111111111,-1.2444444444444445,-1.1111111111111112,3.3555555555555556,7.333333333333333,-5.7555555555555555,4.977777777777778,-27.355555555555554,-39.53333333333333,1.0888888888888888,5.7555555555555555,3.7111111111111112
2020-09-23 20:04:00,-14.88888888888889,-1.1111111111111112,-1.0222222222222221,3.311111111111111,7.2444444444444445,-5.6,4.844444444444444,-27.57777777777778,-39.53333333333333,1.1333333333333333,5.8,3.8
2020-09-23 20:05:00,-14.822222222222223,-0.9777777777777777,-0.9333333333333333,3.2222222222222223,7.155555555555556,-5.444444444444445,4.733333333333333,-27.844444444444445,-39.55555555555556,1.1333333333333333,5.844444444444444,3.888888888888889
2020-09-23 20:06:00,-14.733333333333333,-0.8444444444444444,-0.8444444444444444,3.1333333333333333,7.088888888888889,-5.2444444444444445,4.6,-28.11111111111111,-39.6,1.1555555555555554,5.866666666666666,3.977777777777778
2020-09-23 20:07:00,-14.622222222222222,-0.7111111111111111,-0.7555555555555555,3.0,7.066666666666666,-5.066666666666666,4.4222222222222225,-28.355555555555554,-39.6,1.1777777777777778,5.933333333333334,4.044444444444444
